engagement_id,customer_id,favorite_match_type,average_match_watch_time_minutes,matches_watched_per_season,preferred_ad_format,ad_click_rate,sports_content_watch_hours_per_week,engagement_during_csk_matches,engagement_during_rcb_matches,engagement_during_mi_matches,streaming_device_preference,second_screen_usage,social_media_activity_during_matches,engagement_potential_score
ENG002888,CUST2888,League Match,118,32,Banner Ad,0.07,5.7,58,57,55,Smart TV,No,Low,52.0
ENG002889,CUST2889,Finals,245,79,Short Reel,0.34,25.6,98,99,98,Mobile,Yes,High,99.9
ENG002890,CUST2890,Rivalry Match,188,61,Video Ad,0.22,15.6,88,91,89,Laptop,Yes,Medium,87.4
ENG002891,CUST2891,League Match,162,47,Influencer Promotion,0.17,11.3,73,73,72,Mobile,Yes,Medium,70.8
ENG002892,CUST2892,League Match,126,35,Banner Ad,0.09,7.1,61,60,59,Smart TV,No,Low,55.9
ENG002893,CUST2893,Playoffs,233,78,Short Reel,0.32,23.6,98,99,98,Mobile,Yes,High,98.9
ENG002894,CUST2894,League Match,110,28,Banner Ad,0.05,5.0,51,51,50,Laptop,No,Low,47.3
ENG002895,CUST2895,Finals,253,80,Short Reel,0.35,27.4,99,99,99,Mobile,Yes,High,100.0
ENG002896,CUST2896,Rivalry Match,197,65,Video Ad,0.25,17.6,92,94,92,Smart TV,Yes,High,92.7
ENG002897,CUST2897,League Match,153,43,Influencer Promotion,0.14,9.1,67,70,68,Laptop,No,Medium,64.8
ENG002898,CUST2898,League Match,133,38,Banner Ad,0.10,7.5,63,63,61,Smart TV,No,Low,58.2
ENG002899,CUST2899,Playoffs,226,75,Short Reel,0.30,21.9,96,98,97,Mobile,Yes,High,97.0
ENG002900,CUST2900,League Match,116,31,Banner Ad,0.06,5.6,54,54,52,Laptop,No,Low,49.6
ENG002901,CUST2901,Rivalry Match,202,67,Video Ad,0.24,16.8,93,94,92,Smart TV,Yes,Medium,91.0
ENG002902,CUST2902,League Match,158,47,Influencer Promotion,0.16,10.5,70,73,71,Mobile,Yes,Medium,69.5
ENG002903,CUST2903,Finals,250,80,Short Reel,0.35,27.0,99,99,99,Mobile,Yes,High,100.0
ENG002904,CUST2904,League Match,122,34,Banner Ad,0.08,6.2,60,58,57,Laptop,No,Low,53.7
ENG002905,CUST2905,Playoffs,220,72,Video Ad,0.26,19.4,92,95,93,Smart TV,Yes,High,93.6
ENG002906,CUST2906,Rivalry Match,209,70,Short Reel,0.32,22.2,97,99,97,Mobile,Yes,High,97.4
ENG002907,CUST2907,League Match,154,44,Influencer Promotion,0.15,9.3,68,70,69,Laptop,No,Medium,65.9
ENG002908,CUST2908,League Match,128,36,Banner Ad,0.09,6.8,61,61,59,Smart TV,No,Low,56.2
ENG002909,CUST2909,Finals,243,79,Short Reel,0.33,25.3,98,99,98,Mobile,Yes,High,99.6
ENG002910,CUST2910,Rivalry Match,189,61,Video Ad,0.21,15.0,88,90,88,Laptop,Yes,Medium,86.3
ENG002911,CUST2911,League Match,165,49,Influencer Promotion,0.18,11.6,74,76,75,Mobile,Yes,Medium,72.9
ENG002912,CUST2912,League Match,131,38,Banner Ad,0.10,7.4,63,62,61,Smart TV,No,Low,58.4
ENG002913,CUST2913,Playoffs,234,78,Short Reel,0.33,23.8,98,99,98,Mobile,Yes,High,99.2
ENG002914,CUST2914,League Match,114,29,Banner Ad,0.06,5.5,52,52,50,Laptop,No,Low,47.8
ENG002915,CUST2915,Finals,256,80,Short Reel,0.35,28.2,99,99,99,Mobile,Yes,High,100.0
ENG002916,CUST2916,Rivalry Match,198,64,Video Ad,0.23,16.1,90,92,90,Smart TV,Yes,Medium,89.2
ENG002917,CUST2917,League Match,150,41,Influencer Promotion,0.14,8.7,65,68,66,Laptop,No,Medium,63.5
ENG002918,CUST2918,League Match,135,39,Banner Ad,0.11,7.7,64,64,62,Smart TV,No,Low,59.1
ENG002919,CUST2919,Playoffs,229,76,Short Reel,0.30,22.1,96,98,97,Mobile,Yes,High,97.2
ENG002920,CUST2920,League Match,119,32,Banner Ad,0.07,5.8,56,55,54,Laptop,No,Low,50.9
ENG002921,CUST2921,Rivalry Match,204,67,Short Reel,0.33,20.9,96,98,95,Mobile,Yes,High,96.3
ENG002922,CUST2922,League Match,142,44,Video Ad,0.18,10.2,71,69,66,Laptop,No,Medium,67.4
ENG002923,CUST2923,Playoffs,229,78,Influencer Promotion,0.34,24.0,98,99,97,Mobile,Yes,High,99.2
ENG002924,CUST2924,League Match,115,31,Banner Ad,0.07,6.0,58,56,54,Smart TV,No,Low,51.8
ENG002925,CUST2925,Finals,256,80,Short Reel,0.35,27.0,99,99,99,Mobile,Yes,High,100.0
ENG002926,CUST2926,League Match,162,48,Video Ad,0.19,11.9,75,77,75,Laptop,No,Medium,72.0
ENG002927,CUST2927,Rivalry Match,211,70,Short Reel,0.33,22.6,97,99,97,Mobile,Yes,High,97.8
ENG002928,CUST2928,League Match,183,47,Video Ad,0.16,10.1,69,67,68,Smart TV,No,Low,64.0
ENG002929,CUST2929,Playoffs,219,73,Influencer Promotion,0.30,20.9,94,97,94,Mobile,Yes,High,95.0
ENG002930,CUST2930,League Match,106,26,Banner Ad,0.05,4.7,50,52,49,Laptop,No,Low,46.8
ENG002931,CUST2931,Rivalry Match,193,62,Short Reel,0.29,18.8,92,96,91,Mobile,Yes,High,92.9
ENG002932,CUST2932,League Match,150,43,Video Ad,0.13,8.9,67,64,66,Smart TV,No,Medium,61.8
ENG002933,CUST2933,Playoffs,238,79,Influencer Promotion,0.35,25.3,99,99,98,Mobile,Yes,High,100.0
ENG002934,CUST2934,League Match,122,33,Banner Ad,0.08,6.5,61,59,57,Laptop,No,Low,53.5
ENG002935,CUST2935,Finals,249,80,Short Reel,0.35,28.1,99,99,99,Mobile,Yes,High,100.0
ENG002936,CUST2936,Rivalry Match,202,68,Video Ad,0.23,13.7,90,93,91,Laptop,Yes,Medium,88.8
ENG002937,CUST2937,League Match,161,46,Influencer Promotion,0.16,11.0,72,74,71,Mobile,Yes,Medium,70.2
ENG002938,CUST2938,League Match,130,37,Banner Ad,0.09,7.1,62,61,60,Smart TV,No,Low,56.9
ENG002939,CUST2939,Playoffs,232,77,Short Reel,0.31,22.7,97,99,97,Mobile,Yes,High,98.1
ENG002940,CUST2940,League Match,113,28,Banner Ad,0.06,5.4,53,51,51,Laptop,No,Low,48.8
ENG002941,CUST2941,Rivalry Match,195,63,Video Ad,0.23,14.8,91,94,91,Smart TV,Yes,Medium,89.8
ENG002942,CUST2942,League Match,166,51,Influencer Promotion,0.19,12.1,76,78,76,Mobile,Yes,Medium,74.0
ENG002943,CUST2943,Finals,257,80,Short Reel,0.35,28.1,99,99,99,Mobile,Yes,High,100.0
ENG002944,CUST2944,League Match,124,32,Banner Ad,0.08,6.0,59,57,57,Laptop,No,Low,52.8
ENG002945,CUST2945,Playoffs,223,74,Video Ad,0.28,19.9,94,96,94,Smart TV,Yes,High,94.6
ENG002946,CUST2946,Rivalry Match,206,69,Short Reel,0.32,21.3,96,99,96,Mobile,Yes,High,96.8
ENG002947,CUST2947,League Match,155,44,Influencer Promotion,0.15,9.5,68,71,69,Laptop,No,Medium,66.4
ENG002948,CUST2948,League Match,118,32,Banner Ad,0.07,5.7,58,57,55,Smart TV,No,Low,52.0
ENG002949,CUST2949,Finals,245,79,Short Reel,0.34,25.6,98,99,98,Mobile,Yes,High,99.9
ENG002950,CUST2950,Rivalry Match,188,61,Video Ad,0.22,15.6,88,91,89,Laptop,Yes,Medium,87.4
ENG002951,CUST2951,League Match,162,47,Influencer Promotion,0.17,11.3,73,73,72,Mobile,Yes,Medium,70.8
ENG002952,CUST2952,League Match,126,35,Banner Ad,0.09,7.1,61,60,59,Smart TV,No,Low,55.9
ENG002953,CUST2953,Playoffs,233,78,Short Reel,0.32,23.6,98,99,98,Mobile,Yes,High,98.9
ENG002954,CUST2954,League Match,110,28,Banner Ad,0.05,5.0,51,51,50,Laptop,No,Low,47.3
ENG002955,CUST2955,Finals,253,80,Short Reel,0.35,27.4,99,99,99,Mobile,Yes,High,100.0
ENG002956,CUST2956,Rivalry Match,197,65,Video Ad,0.25,17.6,92,94,92,Smart TV,Yes,High,92.7
ENG002957,CUST2957,League Match,153,43,Influencer Promotion,0.14,9.1,67,70,68,Laptop,No,Medium,64.8
ENG002958,CUST2958,League Match,133,38,Banner Ad,0.10,7.5,63,63,61,Smart TV,No,Low,58.2
ENG002959,CUST2959,Playoffs,226,75,Short Reel,0.30,21.9,96,98,97,Mobile,Yes,High,97.0
ENG002960,CUST2960,League Match,116,31,Banner Ad,0.06,5.6,54,54,52,Laptop,No,Low,49.6
ENG002961,CUST2961,Rivalry Match,202,67,Video Ad,0.24,16.8,93,94,92,Smart TV,Yes,Medium,91.0
ENG002962,CUST2962,League Match,158,47,Influencer Promotion,0.16,10.5,70,73,71,Mobile,Yes,Medium,69.5
ENG002963,CUST2963,Finals,250,80,Short Reel,0.35,27.0,99,99,99,Mobile,Yes,High,100.0
ENG002964,CUST2964,League Match,122,34,Banner Ad,0.08,6.2,60,58,57,Laptop,No,Low,53.7
ENG002965,CUST2965,Playoffs,220,72,Video Ad,0.26,19.4,92,95,93,Smart TV,Yes,High,93.6
ENG002966,CUST2966,Rivalry Match,209,70,Short Reel,0.32,22.2,97,99,97,Mobile,Yes,High,97.4
ENG002967,CUST2967,League Match,154,44,Influencer Promotion,0.15,9.3,68,70,69,Laptop,No,Medium,65.9
ENG002968,CUST2968,League Match,128,36,Banner Ad,0.09,6.8,61,61,59,Smart TV,No,Low,56.2
ENG002969,CUST2969,Finals,243,79,Short Reel,0.33,25.3,98,99,98,Mobile,Yes,High,99.6
ENG002970,CUST2970,Rivalry Match,189,61,Video Ad,0.21,15.0,88,90,88,Laptop,Yes,Medium,86.3
ENG002971,CUST2971,League Match,165,49,Influencer Promotion,0.18,11.6,74,76,75,Mobile,Yes,Medium,72.9
ENG002972,CUST2972,League Match,131,38,Banner Ad,0.10,7.4,63,62,61,Smart TV,No,Low,58.4
ENG002973,CUST2973,Playoffs,234,78,Short Reel,0.33,23.8,98,99,98,Mobile,Yes,High,99.2
ENG002974,CUST2974,League Match,114,29,Banner Ad,0.06,5.5,52,52,50,Laptop,No,Low,47.8
ENG002975,CUST2975,Finals,256,80,Short Reel,0.35,28.2,99,99,99,Mobile,Yes,High,100.0
ENG002976,CUST2976,Rivalry Match,198,64,Video Ad,0.23,16.1,90,92,90,Smart TV,Yes,Medium,89.2
ENG002977,CUST2977,League Match,150,41,Influencer Promotion,0.14,8.7,65,68,66,Laptop,No,Medium,63.5
ENG002978,CUST2978,League Match,135,39,Banner Ad,0.11,7.7,64,64,62,Smart TV,No,Low,59.1
ENG002979,CUST2979,Playoffs,229,76,Short Reel,0.30,22.1,96,98,97,Mobile,Yes,High,97.2
ENG002980,CUST2980,League Match,119,32,Banner Ad,0.07,5.8,56,55,54,Laptop,No,Low,50.9
ENG002981,CUST2981,Rivalry Match,204,67,Short Reel,0.33,20.9,96,98,95,Mobile,Yes,High,96.3
ENG002982,CUST2982,League Match,142,44,Video Ad,0.18,10.2,71,69,66,Laptop,No,Medium,67.4
ENG002983,CUST2983,Playoffs,229,78,Influencer Promotion,0.34,24.0,98,99,97,Mobile,Yes,High,99.2
ENG002984,CUST2984,League Match,115,31,Banner Ad,0.07,6.0,58,56,54,Smart TV,No,Low,51.8
ENG002985,CUST2985,Finals,256,80,Short Reel,0.35,27.0,99,99,99,Mobile,Yes,High,100.0
ENG002986,CUST2986,League Match,162,48,Video Ad,0.19,11.9,75,77,75,Laptop,No,Medium,72.0
ENG002987,CUST2987,Rivalry Match,211,70,Short Reel,0.33,22.6,97,99,97,Mobile,Yes,High,97.8
ENG002988,CUST2988,League Match,183,47,Video Ad,0.16,10.1,69,67,68,Smart TV,No,Low,64.0
ENG002989,CUST2989,Playoffs,219,73,Influencer Promotion,0.30,20.9,94,97,94,Mobile,Yes,High,95.0
ENG002990,CUST2990,League Match,106,26,Banner Ad,0.05,4.7,50,52,49,Laptop,No,Low,46.8
ENG002991,CUST2991,Rivalry Match,193,62,Short Reel,0.29,18.8,92,96,91,Mobile,Yes,High,92.9
ENG002992,CUST2992,League Match,150,43,Video Ad,0.13,8.9,67,64,66,Smart TV,No,Medium,61.8
ENG002993,CUST2993,Playoffs,238,79,Influencer Promotion,0.35,25.3,99,99,98,Mobile,Yes,High,100.0
ENG002994,CUST2994,League Match,122,33,Banner Ad,0.08,6.5,61,59,57,Laptop,No,Low,53.5
ENG002995,CUST2995,Finals,249,80,Short Reel,0.35,28.1,99,99,99,Mobile,Yes,High,100.0
ENG002996,CUST2996,Rivalry Match,202,68,Video Ad,0.23,13.7,90,93,91,Laptop,Yes,Medium,88.8
ENG002997,CUST2997,League Match,161,46,Influencer Promotion,0.16,11.0,72,74,71,Mobile,Yes,Medium,70.2
ENG002998,CUST2998,League Match,130,37,Banner Ad,0.09,7.1,62,61,60,Smart TV,No,Low,56.9
ENG002999,CUST2999,Playoffs,232,77,Short Reel,0.31,22.7,97,99,97,Mobile,Yes,High,98.1
ENG003000,CUST3000,League Match,113,28,Banner Ad,0.06,5.4,53,51,51,Laptop,No,Low,48.8
ENG003001,CUST3001,Rivalry Match,205,68,Short Reel,0.33,21.1,96,98,95,Mobile,Yes,High,96.5
ENG003002,CUST3002,League Match,143,44,Video Ad,0.18,10.4,71,70,66,Laptop,No,Medium,67.6
ENG003003,CUST3003,Playoffs,230,78,Influencer Promotion,0.34,24.2,98,99,97,Mobile,Yes,High,99.4
ENG003004,CUST3004,League Match,116,32,Banner Ad,0.07,6.1,58,57,54,Smart TV,No,Low,52.0
ENG003005,CUST3005,Finals,257,80,Short Reel,0.35,27.2,99,99,99,Mobile,Yes,High,100.0
ENG003006,CUST3006,League Match,163,48,Video Ad,0.19,12.1,75,78,75,Laptop,No,Medium,72.2
ENG003007,CUST3007,Rivalry Match,212,70,Short Reel,0.33,22.8,97,99,97,Mobile,Yes,High,98.0
ENG003008,CUST3008,League Match,184,48,Video Ad,0.16,10.3,69,68,68,Smart TV,No,Low,64.2
ENG003009,CUST3009,Playoffs,220,73,Influencer Promotion,0.30,21.1,94,97,94,Mobile,Yes,High,95.2
ENG003010,CUST3010,League Match,107,27,Banner Ad,0.05,4.8,50,53,49,Laptop,No,Low,47.0
ENG003011,CUST3011,Rivalry Match,194,63,Short Reel,0.29,19.0,92,96,91,Mobile,Yes,High,93.1
ENG003012,CUST3012,League Match,151,43,Video Ad,0.13,9.1,67,65,66,Smart TV,No,Medium,62.0
ENG003013,CUST3013,Playoffs,239,79,Influencer Promotion,0.35,25.5,99,99,98,Mobile,Yes,High,100.0
ENG003014,CUST3014,League Match,123,34,Banner Ad,0.08,6.6,61,60,57,Laptop,No,Low,53.7
ENG003015,CUST3015,Finals,250,80,Short Reel,0.35,28.3,99,99,99,Mobile,Yes,High,100.0
ENG003016,CUST3016,Rivalry Match,203,68,Video Ad,0.23,13.9,90,93,91,Laptop,Yes,Medium,89.0
ENG003017,CUST3017,League Match,162,47,Influencer Promotion,0.16,11.2,72,74,71,Mobile,Yes,Medium,70.4
ENG003018,CUST3018,League Match,131,38,Banner Ad,0.09,7.2,62,62,60,Smart TV,No,Low,57.1
ENG003019,CUST3019,Playoffs,233,77,Short Reel,0.31,22.9,97,99,97,Mobile,Yes,High,98.3
ENG003020,CUST3020,League Match,114,28,Banner Ad,0.06,5.5,53,52,51,Laptop,No,Low,49.0
ENG003021,CUST3021,Rivalry Match,196,64,Video Ad,0.23,15.0,91,94,91,Smart TV,Yes,Medium,90.0
ENG003022,CUST3022,League Match,167,51,Influencer Promotion,0.19,12.3,76,78,76,Mobile,Yes,Medium,74.2
ENG003023,CUST3023,Finals,258,80,Short Reel,0.35,28.3,99,99,99,Mobile,Yes,High,100.0
ENG003024,CUST3024,League Match,125,33,Banner Ad,0.08,6.1,59,58,57,Laptop,No,Low,53.0
ENG003025,CUST3025,Playoffs,224,74,Video Ad,0.28,20.1,94,96,94,Smart TV,Yes,High,94.8
ENG003026,CUST3026,Rivalry Match,207,69,Short Reel,0.32,21.5,96,99,96,Mobile,Yes,High,97.0
ENG003027,CUST3027,League Match,156,45,Influencer Promotion,0.15,9.7,68,71,69,Laptop,No,Medium,66.6
ENG003028,CUST3028,League Match,119,33,Banner Ad,0.07,5.8,58,58,55,Smart TV,No,Low,52.2
ENG003029,CUST3029,Finals,246,79,Short Reel,0.34,25.8,98,99,98,Mobile,Yes,High,100.0
ENG003030,CUST3030,Rivalry Match,189,62,Video Ad,0.22,15.8,88,91,89,Laptop,Yes,Medium,87.6
ENG003031,CUST3031,League Match,163,48,Influencer Promotion,0.17,11.5,73,73,72,Mobile,Yes,Medium,71.0
ENG003032,CUST3032,League Match,127,36,Banner Ad,0.09,7.2,61,61,59,Smart TV,No,Low,56.1
ENG003033,CUST3033,Playoffs,234,78,Short Reel,0.32,23.8,98,99,98,Mobile,Yes,High,99.1
ENG003034,CUST3034,League Match,111,29,Banner Ad,0.05,5.1,51,52,50,Laptop,No,Low,47.5
ENG003035,CUST3035,Finals,254,80,Short Reel,0.35,27.6,99,99,99,Mobile,Yes,High,100.0
ENG003036,CUST3036,Rivalry Match,198,65,Video Ad,0.25,17.8,92,94,92,Smart TV,Yes,High,92.9
ENG003037,CUST3037,League Match,154,44,Influencer Promotion,0.14,9.3,67,70,68,Laptop,No,Medium,65.0
ENG003038,CUST3038,League Match,134,39,Banner Ad,0.10,7.7,63,64,61,Smart TV,No,Low,58.4
ENG003039,CUST3039,Playoffs,227,76,Short Reel,0.30,22.1,96,98,97,Mobile,Yes,High,97.2
ENG003040,CUST3040,League Match,117,32,Banner Ad,0.06,5.7,54,55,52,Laptop,No,Low,49.8
ENG003041,CUST3041,Rivalry Match,203,68,Video Ad,0.24,17.0,93,94,92,Smart TV,Yes,Medium,91.2
ENG003042,CUST3042,League Match,159,48,Influencer Promotion,0.16,10.7,70,73,71,Mobile,Yes,Medium,69.7
ENG003043,CUST3043,Finals,251,80,Short Reel,0.35,27.2,99,99,99,Mobile,Yes,High,100.0
ENG003044,CUST3044,League Match,123,35,Banner Ad,0.08,6.3,60,59,57,Laptop,No,Low,53.9
ENG003045,CUST3045,Playoffs,221,72,Video Ad,0.26,19.6,92,95,93,Smart TV,Yes,High,93.8
ENG003046,CUST3046,Rivalry Match,210,70,Short Reel,0.32,22.4,97,99,97,Mobile,Yes,High,97.6
ENG003047,CUST3047,League Match,155,45,Influencer Promotion,0.15,9.5,68,71,69,Laptop,No,Medium,66.1
ENG003048,CUST3048,League Match,129,37,Banner Ad,0.09,6.9,61,62,59,Smart TV,No,Low,56.4
ENG003049,CUST3049,Finals,244,79,Short Reel,0.33,25.5,98,99,98,Mobile,Yes,High,99.8
ENG003050,CUST3050,Rivalry Match,190,62,Video Ad,0.21,15.2,88,90,88,Laptop,Yes,Medium,86.5
ENG003051,CUST3051,League Match,166,49,Influencer Promotion,0.18,11.8,74,76,75,Mobile,Yes,Medium,73.1
ENG003052,CUST3052,League Match,132,39,Banner Ad,0.10,7.6,63,63,61,Smart TV,No,Low,58.6
ENG003053,CUST3053,Playoffs,235,78,Short Reel,0.33,24.0,98,99,98,Mobile,Yes,High,99.4
ENG003054,CUST3054,League Match,115,30,Banner Ad,0.06,5.6,52,53,50,Laptop,No,Low,48.0
ENG003055,CUST3055,Finals,257,80,Short Reel,0.35,28.4,99,99,99,Mobile,Yes,High,100.0
ENG003056,CUST3056,Rivalry Match,199,65,Video Ad,0.23,16.3,90,92,90,Smart TV,Yes,Medium,89.4
ENG003057,CUST3057,League Match,151,42,Influencer Promotion,0.14,8.9,65,68,66,Laptop,No,Medium,63.7
ENG003058,CUST3058,League Match,136,40,Banner Ad,0.11,7.9,64,65,62,Smart TV,No,Low,59.3
ENG003059,CUST3059,Playoffs,230,76,Short Reel,0.30,22.3,96,98,97,Mobile,Yes,High,97.4
ENG003060,CUST3060,League Match,120,33,Banner Ad,0.07,5.9,56,56,54,Laptop,No,Low,51.1
ENG003061,CUST3061,Rivalry Match,205,68,Short Reel,0.33,21.1,96,98,95,Mobile,Yes,High,96.5
ENG003062,CUST3062,League Match,143,44,Video Ad,0.18,10.4,71,70,66,Laptop,No,Medium,67.6
ENG003063,CUST3063,Playoffs,230,78,Influencer Promotion,0.34,24.2,98,99,97,Mobile,Yes,High,99.4
ENG003064,CUST3064,League Match,116,32,Banner Ad,0.07,6.1,58,57,54,Smart TV,No,Low,52.0
ENG003065,CUST3065,Finals,257,80,Short Reel,0.35,27.2,99,99,99,Mobile,Yes,High,100.0
ENG003066,CUST3066,League Match,163,48,Video Ad,0.19,12.1,75,78,75,Laptop,No,Medium,72.2
ENG003067,CUST3067,Rivalry Match,212,70,Short Reel,0.33,22.8,97,99,97,Mobile,Yes,High,98.0
ENG003068,CUST3068,League Match,184,48,Video Ad,0.16,10.3,69,68,68,Smart TV,No,Low,64.2
ENG003069,CUST3069,Playoffs,220,73,Influencer Promotion,0.30,21.1,94,97,94,Mobile,Yes,High,95.2
ENG003070,CUST3070,League Match,107,27,Banner Ad,0.05,4.8,50,53,49,Laptop,No,Low,47.0
ENG003071,CUST3071,Rivalry Match,194,63,Short Reel,0.29,19.0,92,96,91,Mobile,Yes,High,93.1
ENG003072,CUST3072,League Match,151,43,Video Ad,0.13,9.1,67,65,66,Smart TV,No,Medium,62.0
ENG003073,CUST3073,Playoffs,239,79,Influencer Promotion,0.35,25.5,99,99,98,Mobile,Yes,High,100.0
ENG003074,CUST3074,League Match,123,34,Banner Ad,0.08,6.6,61,60,57,Laptop,No,Low,53.7
ENG003075,CUST3075,Finals,250,80,Short Reel,0.35,28.3,99,99,99,Mobile,Yes,High,100.0
ENG003076,CUST3076,Rivalry Match,203,68,Video Ad,0.23,13.9,90,93,91,Laptop,Yes,Medium,89.0
ENG003077,CUST3077,League Match,162,47,Influencer Promotion,0.16,11.2,72,74,71,Mobile,Yes,Medium,70.4
ENG003078,CUST3078,League Match,131,38,Banner Ad,0.09,7.2,62,62,60,Smart TV,No,Low,57.1
ENG003079,CUST3079,Playoffs,233,77,Short Reel,0.31,22.9,97,99,97,Mobile,Yes,High,98.3
ENG003080,CUST3080,League Match,114,28,Banner Ad,0.06,5.5,53,52,51,Laptop,No,Low,49.0
ENG003081,CUST3081,Rivalry Match,196,64,Video Ad,0.23,15.0,91,94,91,Smart TV,Yes,Medium,90.0
ENG003082,CUST3082,League Match,167,51,Influencer Promotion,0.19,12.3,76,78,76,Mobile,Yes,Medium,74.2
ENG003083,CUST3083,Finals,258,80,Short Reel,0.35,28.3,99,99,99,Mobile,Yes,High,100.0
ENG003084,CUST3084,League Match,125,33,Banner Ad,0.08,6.1,59,58,57,Laptop,No,Low,53.0
ENG003085,CUST3085,Playoffs,224,74,Video Ad,0.28,20.1,94,96,94,Smart TV,Yes,High,94.8
ENG003086,CUST3086,Rivalry Match,207,69,Short Reel,0.32,21.5,96,99,96,Mobile,Yes,High,97.0
ENG003087,CUST3087,League Match,156,45,Influencer Promotion,0.15,9.7,68,71,69,Laptop,No,Medium,66.6
ENG003088,CUST3088,League Match,119,33,Banner Ad,0.07,5.8,58,58,55,Smart TV,No,Low,52.2
ENG003089,CUST3089,Finals,246,79,Short Reel,0.34,25.8,98,99,98,Mobile,Yes,High,100.0
ENG003090,CUST3090,Rivalry Match,189,62,Video Ad,0.22,15.8,88,91,89,Laptop,Yes,Medium,87.6
ENG003091,CUST3091,League Match,163,48,Influencer Promotion,0.17,11.5,73,73,72,Mobile,Yes,Medium,71.0
ENG003092,CUST3092,League Match,127,36,Banner Ad,0.09,7.2,61,61,59,Smart TV,No,Low,56.1
ENG003093,CUST3093,Playoffs,234,78,Short Reel,0.32,23.8,98,99,98,Mobile,Yes,High,99.1
ENG003094,CUST3094,League Match,111,29,Banner Ad,0.05,5.1,51,52,50,Laptop,No,Low,47.5
ENG003095,CUST3095,Finals,254,80,Short Reel,0.35,27.6,99,99,99,Mobile,Yes,High,100.0
ENG003096,CUST3096,Rivalry Match,198,65,Video Ad,0.25,17.8,92,94,92,Smart TV,Yes,High,92.9
ENG003097,CUST3097,League Match,154,44,Influencer Promotion,0.14,9.3,67,70,68,Laptop,No,Medium,65.0
ENG003098,CUST3098,League Match,134,39,Banner Ad,0.10,7.7,63,64,61,Smart TV,No,Low,58.4
ENG003099,CUST3099,Playoffs,227,76,Short Reel,0.30,22.1,96,98,97,Mobile,Yes,High,97.2
ENG003100,CUST3100,League Match,117,32,Banner Ad,0.06,5.7,54,55,52,Laptop,No,Low,49.8
ENG003101,CUST3101,Rivalry Match,203,68,Video Ad,0.24,17.0,93,94,92,Smart TV,Yes,Medium,91.2
ENG003102,CUST3102,League Match,159,48,Influencer Promotion,0.16,10.7,70,73,71,Mobile,Yes,Medium,69.7
ENG003103,CUST3103,Finals,251,80,Short Reel,0.35,27.2,99,99,99,Mobile,Yes,High,100.0
ENG003104,CUST3104,League Match,123,35,Banner Ad,0.08,6.3,60,59,57,Laptop,No,Low,53.9
ENG003105,CUST3105,Playoffs,221,72,Video Ad,0.26,19.6,92,95,93,Smart TV,Yes,High,93.8
ENG003106,CUST3106,Rivalry Match,210,70,Short Reel,0.32,22.4,97,99,97,Mobile,Yes,High,97.6
ENG003107,CUST3107,League Match,155,45,Influencer Promotion,0.15,9.5,68,71,69,Laptop,No,Medium,66.1
ENG003108,CUST3108,League Match,129,37,Banner Ad,0.09,6.9,61,62,59,Smart TV,No,Low,56.4
ENG003109,CUST3109,Finals,244,79,Short Reel,0.33,25.5,98,99,98,Mobile,Yes,High,99.8
ENG003110,CUST3110,Rivalry Match,190,62,Video Ad,0.21,15.2,88,90,88,Laptop,Yes,Medium,86.5
ENG003111,CUST3111,League Match,166,49,Influencer Promotion,0.18,11.8,74,76,75,Mobile,Yes,Medium,73.1
ENG003112,CUST3112,League Match,132,39,Banner Ad,0.10,7.6,63,63,61,Smart TV,No,Low,58.6
ENG003113,CUST3113,Playoffs,235,78,Short Reel,0.33,24.0,98,99,98,Mobile,Yes,High,99.4
ENG003114,CUST3114,League Match,115,30,Banner Ad,0.06,5.6,52,53,50,Laptop,No,Low,48.0
ENG003115,CUST3115,Finals,257,80,Short Reel,0.35,28.4,99,99,99,Mobile,Yes,High,100.0
ENG003116,CUST3116,Rivalry Match,199,65,Video Ad,0.23,16.3,90,92,90,Smart TV,Yes,Medium,89.4
ENG003117,CUST3117,League Match,151,42,Influencer Promotion,0.14,8.9,65,68,66,Laptop,No,Medium,63.7
ENG003118,CUST3118,League Match,136,40,Banner Ad,0.11,7.9,64,65,62,Smart TV,No,Low,59.3
ENG003119,CUST3119,Playoffs,230,76,Short Reel,0.30,22.3,96,98,97,Mobile,Yes,High,97.4
ENG003120,CUST3120,League Match,120,33,Banner Ad,0.07,5.9,56,56,54,Laptop,No,Low,51.1
ENG003121,CUST3121,Rivalry Match,205,68,Short Reel,0.33,21.1,96,98,95,Mobile,Yes,High,96.5
ENG003122,CUST3122,League Match,143,44,Video Ad,0.18,10.4,71,70,66,Laptop,No,Medium,67.6
ENG003123,CUST3123,Playoffs,230,78,Influencer Promotion,0.34,24.2,98,99,97,Mobile,Yes,High,99.4
ENG003124,CUST3124,League Match,116,32,Banner Ad,0.07,6.1,58,57,54,Smart TV,No,Low,52.0
ENG003125,CUST3125,Finals,257,80,Short Reel,0.35,27.2,99,99,99,Mobile,Yes,High,100.0
ENG003126,CUST3126,League Match,163,48,Video Ad,0.19,12.1,75,78,75,Laptop,No,Medium,72.2
ENG003127,CUST3127,Rivalry Match,212,70,Short Reel,0.33,22.8,97,99,97,Mobile,Yes,High,98.0
ENG003128,CUST3128,League Match,184,48,Video Ad,0.16,10.3,69,68,68,Smart TV,No,Low,64.2
