customer_id,age,gender,city,state,city_tier,occupation,monthly_income,cricket_interest_score,favorite_ipl_team,favorite_player,,preferred_streaming_platform,fantasy_cricket_user,sports_equipment_spending_per_month,preferred_shopping_platform,cricket_search_frequency_per_month,device_type,digital_engagement_score,likely_to_buy_cricket_kit
CUST2794,53,Male,Jodhpur,Rajasthan,Tier 2,Business,125500,6.8,Rajasthan Royals,Sanju Samson,2,TV,No,2040,Local Store,4,Smart TV,52.5,No
CUST2795,29,Female,Mumbai,Maharashtra,Tier 1,Working Professional,70100,10.0,Mumbai Indians,Suryakumar Yadav,5,JioHotstar,Yes,3340,Amazon,22,Mobile,93.5,Yes
CUST2796,40,Male,Lucknow,Uttar Pradesh,Tier 1,Working Professional,89100,9.0,Lucknow Super Giants,KL Rahul,4,JioHotstar,No,3140,Brand Website,14,Laptop,82.0,No
CUST2797,23,Male,Siliguri,West Bengal,Tier 2,Student,11200,10.0,Kolkata Knight Riders,Andre Russell,7,JioHotstar,Yes,2340,Amazon,36,Mobile,100.0,Yes
CUST2798,48,Female,Warangal,Telangana,Tier 2,Coach,80100,8.0,Sunrisers Hyderabad,Heinrich Klaasen,3,TV,No,3840,Brand Website,9,Smart TV,63.5,No
CUST2799,31,Male,Faridabad,Haryana,Tier 1,Athlete,47400,10.0,Punjab Kings,Shikhar Dhawan,6,JioHotstar,Yes,6040,Brand Website,31,Mobile,100.0,Yes
CUST2800,51,Male,Udaipur,Rajasthan,Tier 2,Business,117500,7.2,Rajasthan Royals,Yashasvi Jaiswal,2,TV,No,2240,Local Store,5,Smart TV,55.5,No
CUST2801,33,Female,Thane,Maharashtra,Tier 1,Working Professional,77100,9.8,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3440,Amazon,21,Mobile,92.5,Yes
CUST2802,43,Male,Vijayawada,Andhra Pradesh,Tier 2,Working Professional,77100,8.7,Sunrisers Hyderabad,Pat Cummins,4,JioHotstar,No,2840,Flipkart,12,Laptop,76.0,No
CUST2803,24,Male,Gaya,Bihar,Tier 2,Student,11600,10.0,Chennai Super Kings,MS Dhoni,7,JioHotstar,Yes,2440,Amazon,35,Mobile,100.0,Yes
CUST2804,50,Female,Salem,Tamil Nadu,Tier 2,Business,112500,7.4,Chennai Super Kings,Ravindra Jadeja,2,TV,No,2340,Local Store,5,Smart TV,55.5,No
CUST2805,36,Male,Delhi,Delhi,Tier 1,Working Professional,85100,9.7,Delhi Capitals,Rishabh Pant,5,JioHotstar,Yes,3740,Brand Website,20,Laptop,90.5,Yes
CUST2806,26,Female,Tirupati,Andhra Pradesh,Tier 2,Student,15300,10.0,Sunrisers Hyderabad,Travis Head,6,JioHotstar,Yes,2840,Amazon,29,Mobile,100.0,Yes
CUST2807,41,Male,Noida,Uttar Pradesh,Tier 1,Working Professional,92100,9.3,Lucknow Super Giants,Nicholas Pooran,4,JioHotstar,No,3240,Brand Website,14,Laptop,83.0,No
CUST2808,25,Male,Jamshedpur,Jharkhand,Tier 2,Student,12700,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2540,Amazon,36,Mobile,100.0,Yes
CUST2809,49,Female,Nagpur,Maharashtra,Tier 2,Coach,83100,7.9,Mumbai Indians,Jasprit Bumrah,3,TV,No,3940,Brand Website,9,Smart TV,64.0,No
CUST2810,32,Male,Ahmedabad,Gujarat,Tier 1,Athlete,48400,10.0,Gujarat Titans,Rashid Khan,6,JioHotstar,Yes,6140,Brand Website,32,Mobile,100.0,Yes
CUST2811,37,Female,Kolkata,West Bengal,Tier 1,Working Professional,82100,9.6,Kolkata Knight Riders,Andre Russell,5,JioHotstar,Yes,3340,Amazon,20,Laptop,91.0,Yes
CUST2812,52,Male,Nagpur,Maharashtra,Tier 2,Business,119500,7.1,Mumbai Indians,Suryakumar Yadav,2,TV,No,2140,Local Store,4,Smart TV,55.0,No
CUST2813,28,Male,Patna,Bihar,Tier 2,Student,15300,10.0,Chennai Super Kings,Ruturaj Gaikwad,7,JioHotstar,Yes,2840,Amazon,31,Mobile,100.0,Yes
CUST2814,44,Female,Kochi,Kerala,Tier 2,Working Professional,79100,8.5,Mumbai Indians,Jasprit Bumrah,4,TV,No,2940,Flipkart,12,Laptop,75.5,No
CUST2815,30,Male,Hyderabad,Telangana,Tier 1,Working Professional,68100,10.0,Sunrisers Hyderabad,Pat Cummins,6,JioHotstar,Yes,3940,Amazon,26,Mobile,98.5,Yes
CUST2816,23,Male,Guwahati,Assam,Tier 2,Student,10700,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,2240,Amazon,38,Mobile,100.0,Yes
CUST2817,46,Female,Indore,Madhya Pradesh,Tier 2,Coach,80100,8.2,Rajasthan Royals,Sanju Samson,3,TV,No,3740,Brand Website,9,Smart TV,64.5,No
CUST2818,34,Male,Mumbai,Maharashtra,Tier 1,Working Professional,83100,10.0,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3640,Amazon,22,Laptop,93.5,Yes
CUST2819,25,Female,Ranchi,Jharkhand,Tier 2,Student,12900,10.0,Kolkata Knight Riders,Sunil Narine,7,JioHotstar,Yes,2540,Amazon,33,Mobile,100.0,Yes
CUST2820,51,Male,Jaipur,Rajasthan,Tier 2,Business,114500,7.5,Rajasthan Royals,Jos Buttler,2,TV,No,2340,Local Store,5,Smart TV,57.5,No
CUST2821,31,Female,Pune,Maharashtra,Tier 1,Working Professional,74700,10.0,Chennai Super Kings,MS Dhoni,5,JioHotstar,Yes,3560,Amazon,22,Mobile,93.0,Yes
CUST2822,39,Male,Bengaluru,Karnataka,Tier 1,Working Professional,90600,9.3,Royal Challengers Bengaluru,Virat Kohli,4,JioHotstar,No,3260,Brand Website,15,Laptop,84.0,No
CUST2823,22,Male,Kanpur,Uttar Pradesh,Tier 2,Student,10200,10.0,Lucknow Super Giants,KL Rahul,7,JioHotstar,Yes,2160,Amazon,39,Mobile,100.0,Yes
CUST2824,47,Female,Visakhapatnam,Andhra Pradesh,Tier 2,Business,104400,7.7,Sunrisers Hyderabad,Pat Cummins,2,TV,No,2460,Local Store,5,Smart TV,57.5,No
CUST2825,28,Male,Delhi,Delhi,Tier 1,Athlete,46400,10.0,Delhi Capitals,Rishabh Pant,6,JioHotstar,Yes,5960,Brand Website,32,Mobile,100.0,Yes
CUST2826,42,Female,Ahmedabad,Gujarat,Tier 1,Working Professional,84400,8.9,Gujarat Titans,Shubman Gill,4,JioHotstar,No,3060,Flipkart,13,Laptop,81.0,No
CUST2827,24,Male,Dhanbad,Jharkhand,Tier 2,Student,12200,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2460,Amazon,35,Mobile,100.0,Yes
CUST2828,49,Male,Coimbatore,Tamil Nadu,Tier 2,Coach,81400,8.2,Chennai Super Kings,Ravindra Jadeja,3,TV,No,3960,Brand Website,9,Smart TV,64.5,No
CUST2829,34,Female,Chandigarh,Chandigarh,Tier 1,Working Professional,74400,9.8,Punjab Kings,Arshdeep Singh,5,JioHotstar,Yes,3560,Amazon,20,Mobile,91.5,Yes
CUST2830,21,Male,Aligarh,Uttar Pradesh,Tier 3,Student,9600,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1960,Amazon,38,Mobile,100.0,Yes
CUST2831,38,Male,Hyderabad,Telangana,Tier 1,Working Professional,87400,9.6,Sunrisers Hyderabad,Travis Head,5,JioHotstar,No,3560,Brand Website,15,Laptop,85.5,Yes
CUST2832,45,Female,Bhopal,Madhya Pradesh,Tier 2,Working Professional,78400,8.5,Mumbai Indians,Hardik Pandya,4,TV,No,2860,Flipkart,11,Laptop,75.0,No
CUST2833,27,Male,Meerut,Uttar Pradesh,Tier 2,Student,15800,10.0,Lucknow Super Giants,Nicholas Pooran,6,JioHotstar,Yes,2960,Amazon,29,Mobile,100.0,Yes
CUST2834,53,Male,Jodhpur,Rajasthan,Tier 2,Business,126000,6.9,Rajasthan Royals,Sanju Samson,2,TV,No,2060,Local Store,4,Smart TV,53.0,No
CUST2835,29,Female,Mumbai,Maharashtra,Tier 1,Working Professional,70400,10.0,Mumbai Indians,Suryakumar Yadav,5,JioHotstar,Yes,3360,Amazon,22,Mobile,94.0,Yes
CUST2836,40,Male,Lucknow,Uttar Pradesh,Tier 1,Working Professional,89400,9.1,Lucknow Super Giants,KL Rahul,4,JioHotstar,No,3160,Brand Website,14,Laptop,82.5,No
CUST2837,23,Male,Siliguri,West Bengal,Tier 2,Student,11300,10.0,Kolkata Knight Riders,Andre Russell,7,JioHotstar,Yes,2360,Amazon,36,Mobile,100.0,Yes
CUST2838,48,Female,Warangal,Telangana,Tier 2,Coach,80400,8.1,Sunrisers Hyderabad,Heinrich Klaasen,3,TV,No,3860,Brand Website,9,Smart TV,64.0,No
CUST2839,31,Male,Faridabad,Haryana,Tier 1,Athlete,47600,10.0,Punjab Kings,Shikhar Dhawan,6,JioHotstar,Yes,6060,Brand Website,31,Mobile,100.0,Yes
CUST2840,51,Male,Udaipur,Rajasthan,Tier 2,Business,118000,7.3,Rajasthan Royals,Yashasvi Jaiswal,2,TV,No,2260,Local Store,5,Smart TV,56.0,No
CUST2841,33,Female,Thane,Maharashtra,Tier 1,Working Professional,77400,9.9,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3460,Amazon,21,Mobile,93.0,Yes
CUST2842,43,Male,Vijayawada,Andhra Pradesh,Tier 2,Working Professional,77400,8.8,Sunrisers Hyderabad,Pat Cummins,4,JioHotstar,No,2860,Flipkart,12,Laptop,76.5,No
CUST2843,24,Male,Gaya,Bihar,Tier 2,Student,11700,10.0,Chennai Super Kings,MS Dhoni,7,JioHotstar,Yes,2460,Amazon,35,Mobile,100.0,Yes
CUST2844,50,Female,Salem,Tamil Nadu,Tier 2,Business,113000,7.5,Chennai Super Kings,Ravindra Jadeja,2,TV,No,2360,Local Store,5,Smart TV,56.0,No
CUST2845,36,Male,Delhi,Delhi,Tier 1,Working Professional,85400,9.8,Delhi Capitals,Rishabh Pant,5,JioHotstar,Yes,3760,Brand Website,20,Laptop,91.0,Yes
CUST2846,26,Female,Tirupati,Andhra Pradesh,Tier 2,Student,15400,10.0,Sunrisers Hyderabad,Travis Head,6,JioHotstar,Yes,2860,Amazon,29,Mobile,100.0,Yes
CUST2847,41,Male,Noida,Uttar Pradesh,Tier 1,Working Professional,92400,9.4,Lucknow Super Giants,Nicholas Pooran,4,JioHotstar,No,3260,Brand Website,14,Laptop,83.5,No
CUST2848,25,Male,Jamshedpur,Jharkhand,Tier 2,Student,12800,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2560,Amazon,36,Mobile,100.0,Yes
CUST2849,49,Female,Nagpur,Maharashtra,Tier 2,Coach,83400,8.0,Mumbai Indians,Jasprit Bumrah,3,TV,No,3960,Brand Website,9,Smart TV,64.5,No
CUST2850,32,Male,Ahmedabad,Gujarat,Tier 1,Athlete,48600,10.0,Gujarat Titans,Rashid Khan,6,JioHotstar,Yes,6160,Brand Website,32,Mobile,100.0,Yes
CUST2851,37,Female,Kolkata,West Bengal,Tier 1,Working Professional,82400,9.7,Kolkata Knight Riders,Andre Russell,5,JioHotstar,Yes,3360,Amazon,20,Laptop,91.5,Yes
CUST2852,52,Male,Nagpur,Maharashtra,Tier 2,Business,120000,7.2,Mumbai Indians,Suryakumar Yadav,2,TV,No,2160,Local Store,4,Smart TV,55.5,No
CUST2853,28,Male,Patna,Bihar,Tier 2,Student,15400,10.0,Chennai Super Kings,Ruturaj Gaikwad,7,JioHotstar,Yes,2860,Amazon,31,Mobile,100.0,Yes
CUST2854,44,Female,Kochi,Kerala,Tier 2,Working Professional,79400,8.6,Mumbai Indians,Jasprit Bumrah,4,TV,No,2960,Flipkart,12,Laptop,76.0,No
CUST2855,30,Male,Hyderabad,Telangana,Tier 1,Working Professional,68400,10.0,Sunrisers Hyderabad,Pat Cummins,6,JioHotstar,Yes,3960,Amazon,26,Mobile,99.0,Yes
CUST2856,23,Male,Guwahati,Assam,Tier 2,Student,10800,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,2260,Amazon,38,Mobile,100.0,Yes
CUST2857,46,Female,Indore,Madhya Pradesh,Tier 2,Coach,80400,8.3,Rajasthan Royals,Sanju Samson,3,TV,No,3760,Brand Website,9,Smart TV,65.0,No
CUST2858,34,Male,Mumbai,Maharashtra,Tier 1,Working Professional,83400,10.0,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3660,Amazon,22,Laptop,94.0,Yes
CUST2859,25,Female,Ranchi,Jharkhand,Tier 2,Student,13000,10.0,Kolkata Knight Riders,Sunil Narine,7,JioHotstar,Yes,2560,Amazon,33,Mobile,100.0,Yes
CUST2860,51,Male,Jaipur,Rajasthan,Tier 2,Business,115000,7.6,Rajasthan Royals,Jos Buttler,2,TV,No,2360,Local Store,5,Smart TV,58.0,No
CUST2861,31,Female,Pune,Maharashtra,Tier 1,Working Professional,75000,10.0,Chennai Super Kings,MS Dhoni,5,JioHotstar,Yes,3580,Amazon,22,Mobile,93.5,Yes
CUST2862,39,Male,Bengaluru,Karnataka,Tier 1,Working Professional,90900,9.4,Royal Challengers Bengaluru,Virat Kohli,4,JioHotstar,No,3280,Brand Website,15,Laptop,84.5,No
CUST2863,22,Male,Kanpur,Uttar Pradesh,Tier 2,Student,10300,10.0,Lucknow Super Giants,KL Rahul,7,JioHotstar,Yes,2180,Amazon,39,Mobile,100.0,Yes
CUST2864,47,Female,Visakhapatnam,Andhra Pradesh,Tier 2,Business,104700,7.8,Sunrisers Hyderabad,Pat Cummins,2,TV,No,2480,Local Store,5,Smart TV,58.0,No
CUST2865,28,Male,Delhi,Delhi,Tier 1,Athlete,46600,10.0,Delhi Capitals,Rishabh Pant,6,JioHotstar,Yes,5980,Brand Website,32,Mobile,100.0,Yes
CUST2866,42,Female,Ahmedabad,Gujarat,Tier 1,Working Professional,84700,9.0,Gujarat Titans,Shubman Gill,4,JioHotstar,No,3080,Flipkart,13,Laptop,81.5,No
CUST2867,24,Male,Dhanbad,Jharkhand,Tier 2,Student,12300,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2480,Amazon,35,Mobile,100.0,Yes
CUST2868,49,Male,Coimbatore,Tamil Nadu,Tier 2,Coach,81700,8.3,Chennai Super Kings,Ravindra Jadeja,3,TV,No,3980,Brand Website,9,Smart TV,65.0,No
CUST2869,34,Female,Chandigarh,Chandigarh,Tier 1,Working Professional,74700,9.9,Punjab Kings,Arshdeep Singh,5,JioHotstar,Yes,3580,Amazon,20,Mobile,92.0,Yes
CUST2870,21,Male,Aligarh,Uttar Pradesh,Tier 3,Student,9700,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1980,Amazon,38,Mobile,100.0,Yes
CUST2871,38,Male,Hyderabad,Telangana,Tier 1,Working Professional,87700,9.7,Sunrisers Hyderabad,Travis Head,5,JioHotstar,No,3580,Brand Website,15,Laptop,86.0,Yes
CUST2872,45,Female,Bhopal,Madhya Pradesh,Tier 2,Working Professional,78700,8.6,Mumbai Indians,Hardik Pandya,4,TV,No,2880,Flipkart,11,Laptop,75.5,No
CUST2873,27,Male,Meerut,Uttar Pradesh,Tier 2,Student,15900,10.0,Lucknow Super Giants,Nicholas Pooran,6,JioHotstar,Yes,2980,Amazon,29,Mobile,100.0,Yes
CUST2874,53,Male,Jodhpur,Rajasthan,Tier 2,Business,126500,7.0,Rajasthan Royals,Sanju Samson,2,TV,No,2080,Local Store,4,Smart TV,53.5,No
CUST2875,29,Female,Mumbai,Maharashtra,Tier 1,Working Professional,70700,10.0,Mumbai Indians,Suryakumar Yadav,5,JioHotstar,Yes,3380,Amazon,22,Mobile,94.5,Yes
CUST2876,40,Male,Lucknow,Uttar Pradesh,Tier 1,Working Professional,89700,9.2,Lucknow Super Giants,KL Rahul,4,JioHotstar,No,3180,Brand Website,14,Laptop,83.0,No
CUST2877,23,Male,Siliguri,West Bengal,Tier 2,Student,11400,10.0,Kolkata Knight Riders,Andre Russell,7,JioHotstar,Yes,2380,Amazon,36,Mobile,100.0,Yes
CUST2878,48,Female,Warangal,Telangana,Tier 2,Coach,80700,8.2,Sunrisers Hyderabad,Heinrich Klaasen,3,TV,No,3880,Brand Website,9,Smart TV,64.5,No
CUST2879,31,Male,Faridabad,Haryana,Tier 1,Athlete,47800,10.0,Punjab Kings,Shikhar Dhawan,6,JioHotstar,Yes,6080,Brand Website,31,Mobile,100.0,Yes
CUST2880,51,Male,Udaipur,Rajasthan,Tier 2,Business,118500,7.4,Rajasthan Royals,Yashasvi Jaiswal,2,TV,No,2280,Local Store,5,Smart TV,56.5,No
CUST2881,33,Female,Thane,Maharashtra,Tier 1,Working Professional,77700,10.0,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3480,Amazon,21,Mobile,93.5,Yes
CUST2882,43,Male,Vijayawada,Andhra Pradesh,Tier 2,Working Professional,77700,8.9,Sunrisers Hyderabad,Pat Cummins,4,JioHotstar,No,2880,Flipkart,12,Laptop,77.0,No
CUST2883,24,Male,Gaya,Bihar,Tier 2,Student,11800,10.0,Chennai Super Kings,MS Dhoni,7,JioHotstar,Yes,2480,Amazon,35,Mobile,100.0,Yes
CUST2884,50,Female,Salem,Tamil Nadu,Tier 2,Business,113500,7.6,Chennai Super Kings,Ravindra Jadeja,2,TV,No,2380,Local Store,5,Smart TV,56.5,No
CUST2885,36,Male,Delhi,Delhi,Tier 1,Working Professional,85700,9.9,Delhi Capitals,Rishabh Pant,5,JioHotstar,Yes,3780,Brand Website,20,Laptop,91.5,Yes
CUST2886,26,Female,Tirupati,Andhra Pradesh,Tier 2,Student,15500,10.0,Sunrisers Hyderabad,Travis Head,6,JioHotstar,Yes,2880,Amazon,29,Mobile,100.0,Yes
CUST2887,41,Male,Noida,Uttar Pradesh,Tier 1,Working Professional,92700,9.5,Lucknow Super Giants,Nicholas Pooran,4,JioHotstar,No,3280,Brand Website,14,Laptop,84.0,No
CUST2888,25,Male,Jamshedpur,Jharkhand,Tier 2,Student,12900,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2580,Amazon,36,Mobile,100.0,Yes
CUST2889,49,Female,Nagpur,Maharashtra,Tier 2,Coach,83700,8.1,Mumbai Indians,Jasprit Bumrah,3,TV,No,3980,Brand Website,9,Smart TV,65.0,No
CUST2890,32,Male,Ahmedabad,Gujarat,Tier 1,Athlete,48800,10.0,Gujarat Titans,Rashid Khan,6,JioHotstar,Yes,6180,Brand Website,32,Mobile,100.0,Yes
CUST2891,37,Female,Kolkata,West Bengal,Tier 1,Working Professional,82700,9.8,Kolkata Knight Riders,Andre Russell,5,JioHotstar,Yes,3380,Amazon,20,Laptop,92.0,Yes
CUST2892,52,Male,Nagpur,Maharashtra,Tier 2,Business,120500,7.3,Mumbai Indians,Suryakumar Yadav,2,TV,No,2180,Local Store,4,Smart TV,56.0,No
CUST2893,28,Male,Patna,Bihar,Tier 2,Student,15500,10.0,Chennai Super Kings,Ruturaj Gaikwad,7,JioHotstar,Yes,2880,Amazon,31,Mobile,100.0,Yes
CUST2894,44,Female,Kochi,Kerala,Tier 2,Working Professional,79700,8.7,Mumbai Indians,Jasprit Bumrah,4,TV,No,2980,Flipkart,12,Laptop,76.5,No
CUST2895,30,Male,Hyderabad,Telangana,Tier 1,Working Professional,68700,10.0,Sunrisers Hyderabad,Pat Cummins,6,JioHotstar,Yes,3980,Amazon,26,Mobile,99.5,Yes
CUST2896,23,Male,Guwahati,Assam,Tier 2,Student,10900,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,2280,Amazon,38,Mobile,100.0,Yes
CUST2897,46,Female,Indore,Madhya Pradesh,Tier 2,Coach,80700,8.4,Rajasthan Royals,Sanju Samson,3,TV,No,3780,Brand Website,9,Smart TV,65.5,No
CUST2898,34,Male,Mumbai,Maharashtra,Tier 1,Working Professional,83700,10.0,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3680,Amazon,22,Laptop,94.5,Yes
CUST2899,25,Female,Ranchi,Jharkhand,Tier 2,Student,13100,10.0,Kolkata Knight Riders,Sunil Narine,7,JioHotstar,Yes,2580,Amazon,33,Mobile,100.0,Yes
CUST2900,51,Male,Jaipur,Rajasthan,Tier 2,Business,115500,7.7,Rajasthan Royals,Jos Buttler,2,TV,No,2380,Local Store,5,Smart TV,58.5,No
CUST2901,32,Female,Pune,Maharashtra,Tier 1,Working Professional,75300,10.0,Chennai Super Kings,MS Dhoni,5,JioHotstar,Yes,3600,Amazon,22,Mobile,94.0,Yes
CUST2902,40,Male,Bengaluru,Karnataka,Tier 1,Working Professional,91200,9.5,Royal Challengers Bengaluru,Virat Kohli,4,JioHotstar,No,3300,Brand Website,15,Laptop,85.0,No
CUST2903,23,Male,Kanpur,Uttar Pradesh,Tier 2,Student,10400,10.0,Lucknow Super Giants,KL Rahul,7,JioHotstar,Yes,2200,Amazon,39,Mobile,100.0,Yes
CUST2904,48,Female,Visakhapatnam,Andhra Pradesh,Tier 2,Business,105000,7.9,Sunrisers Hyderabad,Pat Cummins,2,TV,No,2500,Local Store,5,Smart TV,58.5,No
CUST2905,29,Male,Delhi,Delhi,Tier 1,Athlete,47000,10.0,Delhi Capitals,Rishabh Pant,6,JioHotstar,Yes,6000,Brand Website,32,Mobile,100.0,Yes
CUST2906,43,Female,Ahmedabad,Gujarat,Tier 1,Working Professional,85000,9.1,Gujarat Titans,Shubman Gill,4,JioHotstar,No,3100,Flipkart,13,Laptop,82.0,No
CUST2907,25,Male,Dhanbad,Jharkhand,Tier 2,Student,12400,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2500,Amazon,35,Mobile,100.0,Yes
CUST2908,50,Male,Coimbatore,Tamil Nadu,Tier 2,Coach,82000,8.4,Chennai Super Kings,Ravindra Jadeja,3,TV,No,4000,Brand Website,9,Smart TV,65.5,No
CUST2909,35,Female,Chandigarh,Chandigarh,Tier 1,Working Professional,75000,10.0,Punjab Kings,Arshdeep Singh,5,JioHotstar,Yes,3600,Amazon,20,Mobile,92.5,Yes
CUST2910,22,Male,Aligarh,Uttar Pradesh,Tier 3,Student,9800,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,2000,Amazon,38,Mobile,100.0,Yes
CUST2911,39,Male,Hyderabad,Telangana,Tier 1,Working Professional,88000,9.8,Sunrisers Hyderabad,Travis Head,5,JioHotstar,No,3600,Brand Website,15,Laptop,86.5,Yes
CUST2912,46,Female,Bhopal,Madhya Pradesh,Tier 2,Working Professional,79000,8.7,Mumbai Indians,Hardik Pandya,4,TV,No,2900,Flipkart,11,Laptop,76.0,No
CUST2913,28,Male,Meerut,Uttar Pradesh,Tier 2,Student,16000,10.0,Lucknow Super Giants,Nicholas Pooran,6,JioHotstar,Yes,3000,Amazon,29,Mobile,100.0,Yes
CUST2914,54,Male,Jodhpur,Rajasthan,Tier 2,Business,127000,7.1,Rajasthan Royals,Sanju Samson,2,TV,No,2100,Local Store,4,Smart TV,54.0,No
CUST2915,30,Female,Mumbai,Maharashtra,Tier 1,Working Professional,71000,10.0,Mumbai Indians,Suryakumar Yadav,5,JioHotstar,Yes,3400,Amazon,22,Mobile,95.0,Yes
CUST2916,41,Male,Lucknow,Uttar Pradesh,Tier 1,Working Professional,90000,9.3,Lucknow Super Giants,KL Rahul,4,JioHotstar,No,3200,Brand Website,14,Laptop,83.5,No
CUST2917,24,Male,Siliguri,West Bengal,Tier 2,Student,11500,10.0,Kolkata Knight Riders,Andre Russell,7,JioHotstar,Yes,2400,Amazon,36,Mobile,100.0,Yes
CUST2918,49,Female,Warangal,Telangana,Tier 2,Coach,81000,8.3,Sunrisers Hyderabad,Heinrich Klaasen,3,TV,No,3900,Brand Website,9,Smart TV,65.0,No
CUST2919,32,Male,Faridabad,Haryana,Tier 1,Athlete,48000,10.0,Punjab Kings,Shikhar Dhawan,6,JioHotstar,Yes,6100,Brand Website,31,Mobile,100.0,Yes
CUST2920,52,Male,Udaipur,Rajasthan,Tier 2,Business,119000,7.5,Rajasthan Royals,Yashasvi Jaiswal,2,TV,No,2300,Local Store,5,Smart TV,57.0,No
CUST2921,34,Female,Thane,Maharashtra,Tier 1,Working Professional,78000,10.0,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3500,Amazon,21,Mobile,94.0,Yes
CUST2922,44,Male,Vijayawada,Andhra Pradesh,Tier 2,Working Professional,78000,9.0,Sunrisers Hyderabad,Pat Cummins,4,JioHotstar,No,2900,Flipkart,12,Laptop,77.5,No
CUST2923,25,Male,Gaya,Bihar,Tier 2,Student,11900,10.0,Chennai Super Kings,MS Dhoni,7,JioHotstar,Yes,2500,Amazon,35,Mobile,100.0,Yes
CUST2924,51,Female,Salem,Tamil Nadu,Tier 2,Business,114000,7.7,Chennai Super Kings,Ravindra Jadeja,2,TV,No,2400,Local Store,5,Smart TV,57.0,No
CUST2925,37,Male,Delhi,Delhi,Tier 1,Working Professional,86000,10.0,Delhi Capitals,Rishabh Pant,5,JioHotstar,Yes,3800,Brand Website,20,Laptop,92.0,Yes
CUST2926,27,Female,Tirupati,Andhra Pradesh,Tier 2,Student,15600,10.0,Sunrisers Hyderabad,Travis Head,6,JioHotstar,Yes,2900,Amazon,29,Mobile,100.0,Yes
CUST2927,42,Male,Noida,Uttar Pradesh,Tier 1,Working Professional,93000,9.6,Lucknow Super Giants,Nicholas Pooran,4,JioHotstar,No,3300,Brand Website,14,Laptop,84.5,No
CUST2928,26,Male,Jamshedpur,Jharkhand,Tier 2,Student,13000,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2600,Amazon,36,Mobile,100.0,Yes
CUST2929,50,Female,Nagpur,Maharashtra,Tier 2,Coach,84000,8.2,Mumbai Indians,Jasprit Bumrah,3,TV,No,4000,Brand Website,9,Smart TV,65.5,No
CUST2930,33,Male,Ahmedabad,Gujarat,Tier 1,Athlete,49000,10.0,Gujarat Titans,Rashid Khan,6,JioHotstar,Yes,6200,Brand Website,32,Mobile,100.0,Yes
CUST2931,38,Female,Kolkata,West Bengal,Tier 1,Working Professional,83000,10.0,Kolkata Knight Riders,Andre Russell,5,JioHotstar,Yes,3400,Amazon,20,Laptop,92.5,Yes
CUST2932,53,Male,Nagpur,Maharashtra,Tier 2,Business,121000,7.4,Mumbai Indians,Suryakumar Yadav,2,TV,No,2200,Local Store,4,Smart TV,56.5,No
CUST2933,29,Male,Patna,Bihar,Tier 2,Student,15600,10.0,Chennai Super Kings,Ruturaj Gaikwad,7,JioHotstar,Yes,2900,Amazon,31,Mobile,100.0,Yes
CUST2934,45,Female,Kochi,Kerala,Tier 2,Working Professional,80000,8.8,Mumbai Indians,Jasprit Bumrah,4,TV,No,3000,Flipkart,12,Laptop,77.0,No
CUST2935,31,Male,Hyderabad,Telangana,Tier 1,Working Professional,69000,10.0,Sunrisers Hyderabad,Pat Cummins,6,JioHotstar,Yes,4000,Amazon,26,Mobile,100.0,Yes
CUST2936,24,Male,Guwahati,Assam,Tier 2,Student,11000,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,2300,Amazon,38,Mobile,100.0,Yes
CUST2937,47,Female,Indore,Madhya Pradesh,Tier 2,Coach,81000,8.5,Rajasthan Royals,Sanju Samson,3,TV,No,3800,Brand Website,9,Smart TV,66.0,No
CUST2938,35,Male,Mumbai,Maharashtra,Tier 1,Working Professional,84000,10.0,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3700,Amazon,22,Laptop,95.0,Yes
CUST2939,26,Female,Ranchi,Jharkhand,Tier 2,Student,13200,10.0,Kolkata Knight Riders,Sunil Narine,7,JioHotstar,Yes,2600,Amazon,33,Mobile,100.0,Yes
